experiment_id,management,crop_type,crop_season,species,species_mix,cultivar,cultivar_mix,density_level,density_relative,density_factor,interrow,mixing_pattern,code_row,mixture_design,sowing_date,harvest_date,N_amount,N_fertilisation_number,N_fertilisation_dose_1,N_fertilisation_dose_2,N_fertilisation_dose_3,N_fertilisation_date_1,N_fertilisation_date_2,N_fertilisation_date_3,N_fertilisation_type,N_fertiliser,irrigation_amount,P_amount,pest_control
Copenhagen_hbg_2001,M12,IC,spring,barley,barley_lupin,lysiba,lysiba_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M13,IC,spring,barley,barley_pea,otira,otira_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M14,IC,spring,barley,barley_pea,otira,otira_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M15,IC,spring,barley,barley_fababean,otira,otira_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M16,IC,spring,barley,barley_lupin,otira,otira_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M9,IC,spring,pea,barley_pea,agadir,lysiba_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M10,IC,spring,pea,barley_pea,bohatyr,lysiba_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M11,IC,spring,fababean,barley_fababean,columbo,lysiba_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M12,IC,spring,lupin,barley_lupin,prima,lysiba_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M13,IC,spring,pea,barley_pea,agadir,otira_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M14,IC,spring,pea,barley_pea,bohatyr,otira_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M15,IC,spring,fababean,barley_fababean,columbo,otira_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2001,M16,IC,spring,lupin,barley_lupin,prima,otira_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Copenhagen_hbg_2002,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Copenhagen_hbg_2002,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M6,SC,spring,pea,pea,bohatyr,bohatyr,90,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M7,SC,spring,fababean,fababean,columbo,columbo,40,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M8,SC,spring,lupin,lupin,prima,prima,120,1,1,0.128,NA,NA,NA,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M9,IC,spring,barley,barley_pea,lysiba,lysiba_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M10,IC,spring,barley,barley_pea,lysiba,lysiba_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M11,IC,spring,barley,barley_fababean,lysiba,lysiba_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M12,IC,spring,barley,barley_lupin,lysiba,lysiba_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M13,IC,spring,barley,barley_pea,otira,otira_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M14,IC,spring,barley,barley_pea,otira,otira_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M15,IC,spring,barley,barley_fababean,otira,otira_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M16,IC,spring,barley,barley_lupin,otira,otira_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M9,IC,spring,pea,barley_pea,agadir,lysiba_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M10,IC,spring,pea,barley_pea,bohatyr,lysiba_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M11,IC,spring,fababean,barley_fababean,columbo,lysiba_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M12,IC,spring,lupin,barley_lupin,prima,lysiba_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M13,IC,spring,pea,barley_pea,agadir,otira_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M14,IC,spring,pea,barley_pea,bohatyr,otira_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M15,IC,spring,fababean,barley_fababean,columbo,otira_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2002,M16,IC,spring,lupin,barley_lupin,prima,otira_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-04-04,2002-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Copenhagen_hbg_2003,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Copenhagen_hbg_2003,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M6,SC,spring,pea,pea,bohatyr,bohatyr,90,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M7,SC,spring,fababean,fababean,columbo,columbo,40,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M8,SC,spring,lupin,lupin,prima,prima,120,1,1,0.128,NA,NA,NA,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M9,IC,spring,barley,barley_pea,lysiba,lysiba_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M10,IC,spring,barley,barley_pea,lysiba,lysiba_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M11,IC,spring,barley,barley_fababean,lysiba,lysiba_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M12,IC,spring,barley,barley_lupin,lysiba,lysiba_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M13,IC,spring,barley,barley_pea,otira,otira_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M14,IC,spring,barley,barley_pea,otira,otira_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M15,IC,spring,barley,barley_fababean,otira,otira_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M16,IC,spring,barley,barley_lupin,otira,otira_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M9,IC,spring,pea,barley_pea,agadir,lysiba_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M10,IC,spring,pea,barley_pea,bohatyr,lysiba_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M11,IC,spring,fababean,barley_fababean,columbo,lysiba_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M12,IC,spring,lupin,barley_lupin,prima,lysiba_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M13,IC,spring,pea,barley_pea,agadir,otira_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M14,IC,spring,pea,barley_pea,bohatyr,otira_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M15,IC,spring,fababean,barley_fababean,columbo,otira_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Copenhagen_hbg_2003,M16,IC,spring,lupin,barley_lupin,prima,otira_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2003-04-04,2003-08-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Grignon_inrae_2007,M1,SC,winter,wheat_aestivum,wheat_aestivum,caphorn,caphorn,250,1,1,NA,NA,NA,NA,2006-10-05,2007-07-22,160,2,50,110,NA,2007-03-05,2007-03-28,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M2,SC,winter,wheat_aestivum,wheat_aestivum,royssac,royssac,250,1,1,NA,NA,NA,NA,2006-11-06,2007-07-22,130,2,50,80,NA,2007-03-05,2007-03-28,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M3,SC,winter,pea,pea,Hr,Hr,40,1,1,NA,NA,NA,NA,2006-10-05,2007-07-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2007,M4,SC,winter,pea,pea,isard,isard,80,1,1,NA,NA,NA,NA,2006-11-06,2007-07-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2007,M5,IC,winter,wheat_aestivum,wheat_aestivum_pea,caphorn,caphorn_Hr,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M6,IC,winter,wheat_aestivum,wheat_aestivum_pea,caphorn,caphorn_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M7,IC,winter,wheat_aestivum,wheat_aestivum_pea,caphorn,caphorn_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M8,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M9,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M10,IC,winter,wheat_aestivum,wheat_aestivum_pea,courtot,courtot_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M11,IC,winter,wheat_aestivum,wheat_aestivum_pea,courtot,courtot_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M12,IC,winter,wheat_aestivum,wheat_aestivum_pea,lancelot,lancelot_Hr,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M13,IC,winter,wheat_aestivum,wheat_aestivum_pea,orvantis,orvantis_Hr,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M14,IC,winter,wheat_aestivum,wheat_aestivum_pea,royssac,royssac_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M15,IC,winter,wheat_aestivum,wheat_aestivum_pea,royssac,royssac_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M16,IC,winter,wheat_aestivum,wheat_aestivum_pea,trocadero,trocadero_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M17,IC,winter,wheat_aestivum,wheat_aestivum_pea,trocadero,trocadero_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M5,IC,winter,pea,wheat_aestivum_pea,Hr,caphorn_Hr,20,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M6,IC,winter,pea,wheat_aestivum_pea,isard,caphorn_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M7,IC,winter,pea,wheat_aestivum_pea,cartouche,caphorn_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M8,IC,winter,pea,wheat_aestivum_pea,cartouche,cezanne_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M9,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M10,IC,winter,pea,wheat_aestivum_pea,cartouche,courtot_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M11,IC,winter,pea,wheat_aestivum_pea,isard,courtot_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M12,IC,winter,pea,wheat_aestivum_pea,Hr,lancelot_Hr,20,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M13,IC,winter,pea,wheat_aestivum_pea,Hr,orvantis_Hr,20,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-10-05,2007-07-22,60,1,60,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M14,IC,winter,pea,wheat_aestivum_pea,cartouche,royssac_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M15,IC,winter,pea,wheat_aestivum_pea,isard,royssac_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M16,IC,winter,pea,wheat_aestivum_pea,cartouche,trocadero_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2007,M17,IC,winter,pea,wheat_aestivum_pea,isard,trocadero_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2006-11-06,2007-07-22,30,1,30,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M1,SC,winter,wheat_aestivum,wheat_aestivum,caphorn,caphorn,250,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,200,3,50,100,50,2008-03-19,2008-04-23,2008-05-13,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M2,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,250,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,200,3,50,100,50,2008-03-19,2008-04-23,2008-05-13,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M3,SC,winter,wheat_aestivum,wheat_aestivum,courtot,courtot,250,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,200,3,50,100,50,2008-03-19,2008-04-23,2008-05-13,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M4,SC,winter,wheat_aestivum,wheat_aestivum,royssac,royssac,250,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,200,3,50,100,50,2008-03-19,2008-04-23,2008-05-13,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M5,SC,winter,wheat_aestivum,wheat_aestivum,trocadero,trocadero,250,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,200,3,50,100,50,2008-03-19,2008-04-23,2008-05-13,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M6,SC,winter,pea,pea,cartouche,cartouche,80,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2008,M7,SC,winter,pea,pea,isard,isard,80,1,1,NA,NA,NA,NA,2007-11-15,2008-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2008,M8,IC,winter,wheat_aestivum,wheat_aestivum_pea,caphorn,caphorn_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M9,IC,winter,wheat_aestivum,wheat_aestivum_pea,caphorn,caphorn_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M10,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M11,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M12,IC,winter,wheat_aestivum,wheat_aestivum_pea,courtot,courtot_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M13,IC,winter,wheat_aestivum,wheat_aestivum_pea,courtot,courtot_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M14,IC,winter,wheat_aestivum,wheat_aestivum_pea,royssac,royssac_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M15,IC,winter,wheat_aestivum,wheat_aestivum_pea,royssac,royssac_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M16,IC,winter,wheat_aestivum,wheat_aestivum_pea,trocadero,trocadero_cartouche,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M17,IC,winter,wheat_aestivum,wheat_aestivum_pea,trocadero,trocadero_isard,125,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M8,IC,winter,pea,wheat_aestivum_pea,cartouche,caphorn_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M9,IC,winter,pea,wheat_aestivum_pea,isard,caphorn_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
