experiment_id,date,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,PET
Angers_fnams_2002,2001-08-05,17.33,14.05,20.57,3.68,11.35,85.62,2.367616689359646
Angers_fnams_2002,2001-08-06,18.83,16.01,23.18,3.21,9.82,86.94,2.6522913161935193
Angers_fnams_2002,2001-08-07,17.89,14.38,20.45,11.6,8.01,91.25,1.5215923223175873
Angers_fnams_2002,2001-08-08,16.37,13.08,20.48,2.03,17.64,83.81,3.17241757267264
Angers_fnams_2002,2001-08-09,15.88,10.02,20.6,0.66,19.14,77.88,3.2785476914958043
Angers_fnams_2002,2001-08-10,14.29,8.01,19.8,0.13,20.31,79.44,3.1130788067917505
Angers_fnams_2002,2001-08-11,15.94,8.4,21.77,0,24.7,73.62,3.6917801402187718
Angers_fnams_2002,2001-08-12,17.91,11.3,23.87,0.08,24.33,70.5,3.9636055563106427
Angers_fnams_2002,2001-08-13,19.49,12.62,25.13,0.02,23.59,75.12,3.9134531018389147
Angers_fnams_2002,2001-08-14,21.69,14.15,28.58,0.06,22.15,71.88,4.522433575980491
Angers_fnams_2002,2001-08-15,21.03,17.12,25.91,3.08,13.48,86.81,2.9235590309741757
Angers_fnams_2002,2001-08-16,17.52,13.11,21.76,0.86,21.18,78.19,3.5974304745211607
Angers_fnams_2002,2001-08-17,17.98,11.66,23.4,0.04,22.46,75.69,3.6352861691005782
Angers_fnams_2002,2001-08-18,17.46,14.05,21.06,6.42,9.26,88.62,1.9713582644394545
Angers_fnams_2002,2001-08-19,17.8,15.26,20.74,3.65,13,83.19,2.7247999077188676
Angers_fnams_2002,2001-08-20,16.94,12.38,22.36,0.77,18.62,83.69,3.139079810643831
Angers_fnams_2002,2001-08-21,18.98,11.8,24.95,0.02,23.46,75.81,3.834700529527798
Angers_fnams_2002,2001-08-22,20.36,14.04,26.08,0.02,21.58,72.69,3.7853242426373575
Angers_fnams_2002,2001-08-23,21.62,14.62,27.83,0.06,20.28,73.38,3.7911766328019616
Angers_fnams_2002,2001-08-24,23.49,17.1,29.69,0.05,20.94,69.94,4.264713974620495
Angers_fnams_2002,2001-08-25,23.27,16.23,29.26,0.03,20.81,78.12,4.078110371615215
Angers_fnams_2002,2001-08-26,22.71,20,26.65,0.17,12.03,84.25,2.7092231584494675
Angers_fnams_2002,2001-08-27,21.66,17.22,26.87,0.05,17.93,82.5,3.6054696608360115
Angers_fnams_2002,2001-08-28,18.98,13.81,25.15,0.03,20.12,71.81,4.294224651103462
Angers_fnams_2002,2001-08-29,17.23,12.68,22.86,6.92,14.37,80.88,2.7702433757518223
Angers_fnams_2002,2001-08-30,17.58,13.43,22.37,3.6,8.49,84.12,2.2724236655468455
Angers_fnams_2002,2001-08-31,14.71,10.87,19.93,2.13,13.86,82.19,2.7524333906393452
Angers_fnams_2002,2001-09-01,15.24,10.08,21.04,0.43,17.16,82.94,2.818857639295139
Angers_fnams_2002,2001-09-02,15.53,9.26,21.48,0.04,19.87,79.25,2.977396451784754
Angers_fnams_2002,2001-09-03,14.88,11.19,18.47,5.08,7.37,87.69,1.5435227401866483
Angers_fnams_2002,2001-09-04,14.32,9.26,19.56,1.19,14.45,83.06,2.5266177928178366
Angers_fnams_2002,2001-09-05,13.85,8.33,19.69,0.11,17.73,80.56,2.700731327311403
Angers_fnams_2002,2001-09-06,15.55,10.43,22.19,1.28,8.63,87.19,2.13146995277625
Angers_fnams_2002,2001-09-07,14.83,8.57,20.27,0.03,16.84,84.19,2.4349180930645296
Angers_fnams_2002,2001-09-08,16.58,12.4,22.45,0.41,13.63,84.56,2.8754107854996276
Angers_fnams_2002,2001-09-09,13.11,9.21,17.7,0.03,16.13,77.62,2.704340988630324
Angers_fnams_2002,2001-09-10,12.21,7.03,17.85,0.03,13.43,77.44,2.246102843462839
Angers_fnams_2002,2001-09-11,12.95,6.9,19.18,0.14,14.13,84.44,2.114584580126693
Angers_fnams_2002,2001-09-12,14.77,8.97,20.56,0.16,16.86,83.25,2.4821916891579985
Angers_fnams_2002,2001-09-13,15.38,11.69,20.01,3.97,8.92,84.25,2.317224831396034
Angers_fnams_2002,2001-09-14,13.51,8.48,18.66,0.27,14.45,80.25,2.473908783677908
Angers_fnams_2002,2001-09-15,12.08,7.05,18.6,0.4,10.42,86.12,1.9975641763011835
Angers_fnams_2002,2001-09-16,12.62,7.89,17.49,0.08,15.1,79.38,2.4668939661639127
Angers_fnams_2002,2001-09-17,10.92,7.02,16.19,0.51,13.63,82.12,2.1330270026338845
Angers_fnams_2002,2001-09-18,12.76,8.71,17.07,2.84,7.11,87.62,1.5717277126657754
Angers_fnams_2002,2001-09-19,13.76,11.37,16.75,1.73,5.91,88.44,1.4233073101354274
Angers_fnams_2002,2001-09-20,13.38,9.42,18.29,0.36,12.37,88.62,1.8406306676253108
Angers_fnams_2002,2001-09-21,12.66,7.04,19.15,0.15,16.47,84.12,2.2488934999284833
Angers_fnams_2002,2001-09-22,12.77,7.72,19.42,0.11,16.31,77.06,2.9644744934999436
Angers_fnams_2002,2001-09-23,12.17,7.18,18.18,0.04,15.78,81.81,2.581809914635217
Angers_fnams_2002,2001-09-24,13,8.7,17.86,0.26,10.61,84.69,1.6051071521815172
Angers_fnams_2002,2001-09-25,12.82,9.22,16.69,1.41,12.21,87.5,1.606067958330044
Angers_fnams_2002,2001-09-26,14.45,9.82,19.5,4.88,9.13,89.5,1.638369053670394
Angers_fnams_2002,2001-09-27,15.46,9.76,21.7,0.16,14.45,81.5,2.2185909403161297
Angers_fnams_2002,2001-09-28,15.34,9.53,21.48,10.68,10.76,86.5,2.0703940355606463
Angers_fnams_2002,2001-09-29,15.51,10.33,19.42,2.13,11.8,89.94,1.5190098821540483
Angers_fnams_2002,2001-09-30,14.4,9.12,18.26,0.83,8.12,94.62,0.8868574511455944
Angers_fnams_2002,2001-10-01,17.58,16.26,19.69,13.32,6.54,92.94,1.3802215235760094
Angers_fnams_2002,2001-10-02,18.35,14.51,23.25,2.81,9.78,86.38,2.3777855660263265
Angers_fnams_2002,2001-10-03,14.32,10.47,18.62,7.27,11.16,86.69,1.6402224952809021
Angers_fnams_2002,2001-10-04,12.8,8.44,17.11,0.21,9.25,89.56,1.234288838353379
Angers_fnams_2002,2001-10-05,14.73,9.64,19.54,0.6,10.12,87.56,1.6595496374669032
Angers_fnams_2002,2001-10-06,14.94,12.53,19.33,8.15,5.31,92.5,1.426941295144678
Angers_fnams_2002,2001-10-07,14.5,11.86,19.19,8.46,5.69,85.25,2.2202900153547516
Angers_fnams_2002,2001-10-08,13.46,10.75,17.3,2.78,11.04,84.81,2.0085386267699965
Angers_fnams_2002,2001-10-09,13.44,10.88,16.91,1.75,10.59,88.44,1.4897380969288805
Angers_fnams_2002,2001-10-10,13.05,8.48,18.56,0.2,11.13,89.19,1.3638865610080628
Angers_fnams_2002,2001-10-11,12.77,6.51,19.82,0.09,12.64,81.88,1.7216482943177065
Angers_fnams_2002,2001-10-12,15.94,10.23,23.43,0.11,10.13,87.88,1.9507130200350216
Angers_fnams_2002,2001-10-13,17.43,13.15,23.24,1.01,8.99,87.62,1.7275644681430247
Angers_fnams_2002,2001-10-14,16.04,13.88,18.48,4.49,3.7,90.38,1.146180201077393
Angers_fnams_2002,2001-10-15,14.81,8.99,19.22,1.54,7.43,88.94,1.2190611081171743
Angers_fnams_2002,2001-10-16,12.14,7.85,16.64,0.17,10.88,87.75,1.2264932129372297
Angers_fnams_2002,2001-10-17,14.25,10.68,17.94,1.83,6.44,88.12,1.3331380061003968
Angers_fnams_2002,2001-10-18,14.44,11.69,18.12,4.09,10.17,86.62,1.4843599256843414
Angers_fnams_2002,2001-10-19,15.33,12.76,18.66,7.3,6.44,93.69,1.1097696713135832
Angers_fnams_2002,2001-10-20,15.1,11.75,19.12,5.22,8.21,91.44,1.18130155658282
Angers_fnams_2002,2001-10-21,13.07,10.26,17.09,2.75,6.46,91.31,1.1629748584932131
Angers_fnams_2002,2001-10-22,14.48,10.49,19.03,2.61,6.82,89.44,1.2701514377897904
Angers_fnams_2002,2001-10-23,13.76,10.56,17.71,2.26,8.35,90.06,1.2565642295148245
Angers_fnams_2002,2001-10-24,13.4,10.46,16.44,3.46,5.95,92.81,0.9180634492370189
Angers_fnams_2002,2001-10-25,13.5,10.22,17.51,0.23,5.91,89.56,1.0837015880497616
Angers_fnams_2002,2001-10-26,12.44,7.89,17.81,0.9,6.15,92.31,1.0695347155674721
Angers_fnams_2002,2001-10-27,13.9,11.73,17.83,1.66,7.13,91.25,1.1298290109971298
Angers_fnams_2002,2001-10-28,13.76,8.83,19.71,0.15,8.73,92.12,0.9519956474354887
Angers_fnams_2002,2001-10-29,13.69,9.58,18.62,0.3,3.17,92.25,0.6754157983223203
Angers_fnams_2002,2001-10-30,13.83,9.52,20.63,0.16,8.64,93.12,1.2716796197395863
Angers_fnams_2002,2001-10-31,12.25,5.51,15.16,0.06,7.53,85.5,0.7185464739793439
Angers_fnams_2002,2001-11-01,7.51,3.21,13.56,0.08,9.65,86.94,0.9921579645035677
Angers_fnams_2002,2001-11-02,7.57,4.51,13.36,0.01,9.4,84.69,1.305628902871378
Angers_fnams_2002,2001-11-03,7.35,4.26,14.05,0.07,9.22,88.44,1.1627744116522902
Angers_fnams_2002,2001-11-04,7.26,4.75,12.19,0.15,4.96,92.31,0.7877715234799416
Angers_fnams_2002,2001-11-05,8.68,5.18,12.72,0.3,6.59,91,0.6449743214168725
Angers_fnams_2002,2001-11-06,9.9,4.89,14.48,0.58,4.18,93.38,0.6644897529731678
Angers_fnams_2002,2001-11-07,11.83,10.17,14.91,1.08,3.81,93.56,0.9097437100827293
Angers_fnams_2002,2001-11-08,8.69,3.48,11.48,4.47,4.41,85.62,0.752716583430933
Angers_fnams_2002,2001-11-09,3.85,0.94,7.02,1.08,6.55,88.25,0.7036560198096874
Angers_fnams_2002,2001-11-10,2.68,-2.9,7.12,0.05,8.15,83.56,0.6606187873102664
Angers_fnams_2002,2001-11-11,3.3,-4.02,10.55,0.18,5.23,88.81,0.7466829845189321
Angers_fnams_2002,2001-11-12,8.83,6.76,12.58,1.34,3.18,97.5,0.5336997920436265
Angers_fnams_2002,2001-11-13,7.76,3.73,10.35,1.09,2.52,93.12,0.3897657737688789
Angers_fnams_2002,2001-11-14,4.41,2.17,8.1,0.17,6.74,88,0.8277401924341298
Angers_fnams_2002,2001-11-15,2.22,-1.41,7.3,0.07,7.94,83.75,0.9589663487157342
Angers_fnams_2002,2001-11-16,0.64,-3.22,6.52,0.01,6.57,84,0.9585316814429803
Angers_fnams_2002,2001-11-17,2.05,-1.84,9.05,0,6.74,88.44,0.9077558760871826
Angers_fnams_2002,2001-11-18,2.34,-0.13,7.03,0.04,1.75,92.62,0.5787107057865917
Angers_fnams_2002,2001-11-19,1.9,0.19,4.35,0.1,2.56,91.44,0.41438860757427926
Angers_fnams_2002,2001-11-20,2.04,-1.84,8.82,0.02,5.49,92.44,0.5329042858062888
Angers_fnams_2002,2001-11-21,2.29,-1.38,6.99,0.09,6.73,91.06,0.25607476771442034
Angers_fnams_2002,2001-11-22,4.77,-1.41,9.85,1.03,3.55,97.81,0.24153039214686114
Angers_fnams_2002,2001-11-23,5.53,3.47,8.05,0.25,5.4,87.38,0.4100294064274755
Angers_fnams_2002,2001-11-24,7.09,4.34,11.8,1.51,2.53,96.88,0.5208151167078287
Angers_fnams_2002,2001-11-25,7.05,4.94,9.98,0.63,3.69,97.31,0.30943699849016343
Angers_fnams_2002,2001-11-26,5.73,-0.04,9.2,6.31,3.8,93.5,0.19661757865947
Angers_fnams_2002,2001-11-27,4.96,0.25,8.94,1.18,4.95,94,0.2766312788195317
Angers_fnams_2002,2001-11-28,7.09,5.2,10.07,0.76,6.04,96.31,0.22168707717467853
Angers_fnams_2002,2001-11-29,9.93,6.28,12.26,8.31,1.92,96.81,0.1958052400734823
Angers_fnams_2002,2001-11-30,12.16,11.24,14.09,1.1,1.93,95,0.6549536931507643
Angers_fnams_2002,2001-12-01,9.55,4.01,12.7,1.4,2.43,95.5,0.15080099330487057
Angers_fnams_2002,2001-12-02,7.08,4.44,9.24,1.36,2.36,98.31,0.2021106082997561
Angers_fnams_2002,2001-12-03,7.68,5.5,10.43,0.28,1.71,96.75,0.392399280201997
Angers_fnams_2002,2001-12-04,9.58,6.1,12.41,1.61,3.85,94.19,0.32893700454537866
Angers_fnams_2002,2001-12-05,10.47,5.79,14.8,1.12,1.43,96.25,0.485429239606258
Angers_fnams_2002,2001-12-06,7.33,3.26,10.26,0.06,4.49,91.69,0.2278852636840145
Angers_fnams_2002,2001-12-07,3.87,0.78,7.83,0.07,6.02,91.19,0.4201517541813316
Angers_fnams_2002,2001-12-08,1.13,-0.75,5.58,0.04,5.85,90.5,0.5786052518302697
Angers_fnams_2002,2001-12-09,-0.8,-3.02,3.57,0.06,5.9,90.44,0.5020534710045593
Angers_fnams_2002,2001-12-10,-1.18,-3.61,3.86,0.01,5.39,91.44,0.5297244224201202
Angers_fnams_2002,2001-12-11,-0.09,-2.64,5.62,0.02,5.63,88.38,0.5979307770416527
Angers_fnams_2002,2001-12-12,0.98,-0.68,4.48,0.1,2.79,93.88,0.47734657138184333
Angers_fnams_2002,2001-12-13,0.67,-1.89,5.2,0.02,4.11,91.69,0.573943664418981
Angers_fnams_2002,2001-12-14,-3.6,-5.8,-0.67,0,5.68,75.44,0.6961335462899807
Angers_fnams_2002,2001-12-15,-3.67,-5.26,-0.5,0,5.11,80.5,0.5746410820541411
Angers_fnams_2002,2001-12-16,-3.35,-6.05,1.53,0.01,5.16,90.44,0.4868032936947751
Angers_fnams_2002,2001-12-17,-2.92,-5.73,1.96,0.02,5.51,92.19,0.4009102966366726
Angers_fnams_2002,2001-12-18,-0.95,-3.02,2.18,0.1,1.3,93.62,0.4403646746502172
Angers_fnams_2002,2001-12-19,-1.81,-4.7,1.76,0.02,1.89,93.69,0.30348004769833364
Angers_fnams_2002,2001-12-20,-0.19,-3.31,3.9,0.18,3.97,97.94,0.09867576134459743
Angers_fnams_2002,2001-12-21,-0.26,-3.76,2.94,0.29,2.29,95.38,0.2626261845913195
Angers_fnams_2002,2001-12-22,0.9,-3.19,4.42,1.58,3.65,94.88,0.196517220273921
Angers_fnams_2002,2001-12-23,-0.76,-3.1,3.4,0.05,5.63,93.06,0.18976853738652347
Angers_fnams_2002,2001-12-24,0.46,-3.46,4.73,0.06,2.68,96.44,0.26152317016511284
Angers_fnams_2002,2001-12-25,4.01,0.7,7.21,4.01,1.96,97.56,0.28935827982263046
Angers_fnams_2002,2001-12-26,1.21,-0.68,4.54,0.47,5.22,94.75,0.2537525364465123
Angers_fnams_2002,2001-12-27,5.32,0.25,9.3,0.94,3.25,96.88,0.2076283059216487
Angers_fnams_2002,2001-12-28,9.01,7.4,10.51,2.41,1.86,95.81,0.36626570068429604
Angers_fnams_2002,2001-12-29,8.98,2.52,11.19,27.11,0.85,93.88,-0.07261587192867051
Angers_fnams_2002,2001-12-30,0.05,-2.2,3.02,0.03,3.92,94.12,0.1879813487427861
Angers_fnams_2002,2001-12-31,-1.17,-3.79,2.94,0.05,5.8,94.75,0.19403794845188266
Angers_fnams_2002,2002-01-01,-2.47,-4.37,1.99,0,5.55,84.06,0.725545874305855
Angers_fnams_2002,2002-01-02,0.59,-2.85,5.48,0.01,4.36,85.94,0.7467932948533643
Angers_fnams_2002,2002-01-03,0.33,-2.92,6.12,0,4.44,88.88,0.7395766348681575
Angers_fnams_2002,2002-01-04,4.68,-2.46,8.69,0.34,2.36,96.75,0.08995657302667989
Angers_fnams_2002,2002-01-05,5.05,2.01,9.29,0.16,2.8,91.75,0.5305856309714397
Angers_fnams_2002,2002-01-06,1.88,-0.3,6.71,0.04,5.23,93.69,0.34605170204338936
Angers_fnams_2002,2002-01-07,0.76,-1.93,4.87,0.06,3.32,92.44,0.4978238472989797
Angers_fnams_2002,2002-01-08,0.55,-2.35,4.53,0.08,1.42,93.75,0.47046577035764214
Angers_fnams_2002,2002-01-09,2.81,0.98,6.81,0.22,3.46,95.81,0.4075898480425939
Angers_fnams_2002,2002-01-10,3.95,2.59,5.46,1.45,2.83,98.31,0.21262493631769863
Angers_fnams_2002,2002-01-11,5.41,4.19,8.05,2.78,1.26,98.44,0.4069223219349053
Angers_fnams_2002,2002-01-12,6.04,4.23,11.06,0.12,5.05,94.69,0.5609077172536301
Angers_fnams_2002,2002-01-13,7,3.48,12.75,0.36,3.26,96,0.5332780949145953
Angers_fnams_2002,2002-01-14,6.84,5.7,8.28,0.3,3.29,97.19,0.26038316861553734
Angers_fnams_2002,2002-01-15,6.83,1.88,9.62,5.35,3.96,92.88,0.24274507588110988
Angers_fnams_2002,2002-01-16,3.39,1.06,7.48,0.05,5.8,92.44,0.4114165537009265
Angers_fnams_2002,2002-01-17,4.21,2.79,6.45,2.01,3.02,94.44,0.44906240955544485
Angers_fnams_2002,2002-01-18,6.15,3.92,8.71,1.28,2.39,93.94,0.47362814454715607
Angers_fnams_2002,2002-01-19,8.29,6.33,11.77,1.18,5.79,92,0.7097928102445669
Angers_fnams_2002,2002-01-20,7.98,6.37,11.43,0.21,3,93.25,0.843599503328586
Angers_fnams_2002,2002-01-21,7,4.99,9.88,0.23,7.06,89.31,0.6938516477072186
Angers_fnams_2002,2002-01-22,7.98,6.08,10.78,0.37,5.7,89.31,0.779180908428657
Angers_fnams_2002,2002-01-23,8.7,5.5,13.41,3.89,3.5,87.06,1.3828748136633557
Angers_fnams_2002,2002-01-24,9.17,5.95,11.44,1.55,4.48,88.94,0.6620498529281682
Angers_fnams_2002,2002-01-25,8.63,5.77,11.04,0.54,2.86,95.06,0.42139415809912617
Angers_fnams_2002,2002-01-26,10.01,7.77,12.25,4.35,2.62,90.5,0.8452817365418741
Angers_fnams_2002,2002-01-27,12.22,11.02,13.86,9.03,1.78,90.12,1.0419829763497226
Angers_fnams_2002,2002-01-28,10.29,5.87,13.99,0.77,6.36,90.38,0.6262294495881833
Angers_fnams_2002,2002-01-29,8.67,6.94,12.8,0.14,5.85,95.56,0.5690639937634949
Angers_fnams_2002,2002-01-30,8.92,6.23,12.91,0.25,5.93,93.81,0.6551078382001335
Angers_fnams_2002,2002-01-31,8.33,5.85,12.05,1.66,5.88,90.19,0.8621745847623299
Angers_fnams_2002,2002-02-01,9.74,4.87,12.28,1.17,6.13,90.25,0.4551357476178367
Angers_fnams_2002,2002-02-02,7.32,3.31,13.76,0,8.85,84.88,1.4385358649789561
Angers_fnams_2002,2002-02-03,8.53,6.63,10.94,1.85,3.15,85.56,1.1731690727570654
Angers_fnams_2002,2002-02-04,8.98,5.63,11.55,0.68,3.28,86.25,0.9172926249621304
Angers_fnams_2002,2002-02-05,10.41,6.42,11.87,12.6,2.95,90.81,0.3608560075448274
Angers_fnams_2002,2002-02-06,6.2,1.73,10.15,0.98,6.99,87.06,0.8425928004068929
Angers_fnams_2002,2002-02-07,4.65,1.25,7.55,0.18,5.7,89.56,0.5818474445542313
Angers_fnams_2002,2002-02-08,10.39,7.9,13.62,1.07,2.64,95.56,0.688682558812411
Angers_fnams_2002,2002-02-09,9.47,6.48,11.62,9.32,2.48,94.5,0.456509898551754
Angers_fnams_2002,2002-02-10,8.3,6.08,10.76,1.12,3.95,92.5,0.6888090133106225
Angers_fnams_2002,2002-02-11,10.02,8.08,12.53,0.42,2.6,93.94,0.7529174779401461
Angers_fnams_2002,2002-02-12,11.02,8.5,14.7,0.32,2.45,92.31,1.0522360847479943
Angers_fnams_2002,2002-02-13,9.41,5.96,12.92,9.25,2.62,91.75,0.7970528144217575
Angers_fnams_2002,2002-02-14,5.19,0.83,7.82,5.73,7.31,79.81,1.0473046085695925
Angers_fnams_2002,2002-02-15,1.3,-2.28,7.44,0.01,11.06,79.38,1.4416898508318916
Angers_fnams_2002,2002-02-16,0.82,-3.21,7.5,0.01,10.7,83.75,1.1128979578047526
Angers_fnams_2002,2002-02-17,1.8,-1.88,6.91,0.33,9.27,88.62,0.6719220708714781
Angers_fnams_2002,2002-02-18,2.6,-1.97,9.23,0.42,6.78,92,0.8232378716498441
Angers_fnams_2002,2002-02-19,5.41,-0.92,10.82,0.42,5.89,92.88,0.7003626527040089
Angers_fnams_2002,2002-02-20,8.59,6.27,11.79,12.7,3.48,90.5,1.0738527119732348
Angers_fnams_2002,2002-02-21,4.42,1.76,7.91,0.26,9.58,81.25,1.1298070544018686
Angers_fnams_2002,2002-02-22,8.41,2.55,12.65,1.36,3.3,93.31,0.6007883539942396
Angers_fnams_2002,2002-02-23,7.85,5.4,11.42,0.5,7.88,87,1.3214925623077416
Angers_fnams_2002,2002-02-24,6.66,3.26,9.63,0.71,6.11,92.62,0.6919664988210799
Angers_fnams_2002,2002-02-25,10.05,7.18,13.17,1.76,5.25,91.56,0.9884519925542019
Angers_fnams_2002,2002-02-26,10.89,8.81,13.62,6.19,7.93,89.5,1.2931620746498687
Angers_fnams_2002,2002-02-27,7.08,4.76,9.4,4.26,6.02,91.12,0.7968476776658597
Angers_fnams_2002,2002-02-28,6.36,3.4,9.87,1.41,10.36,83,1.3761877519243533
Angers_fnams_2002,2002-03-01,4.06,2.12,6.78,13.44,4.58,95.81,0.6028951536514424
Angers_fnams_2002,2002-03-02,3.91,-1.74,7.73,3.71,4.63,88,0.7020866373786883
Angers_fnams_2002,2002-03-03,1.47,-2.96,8.72,0.01,13.7,75.81,1.6024718828262774
Angers_fnams_2002,2002-03-04,2.02,-3.69,9.69,0,14.44,78.94,1.5970605269803428
Angers_fnams_2002,2002-03-05,4.91,-0.95,12.1,0.06,9.06,87.75,1.3213011632555263
Angers_fnams_2002,2002-03-06,7.1,2.82,10.95,0.66,7.92,89.62,0.979421214028386
Angers_fnams_2002,2002-03-07,9.94,5.73,15.26,0.4,6.42,90.38,1.2437247665696272
Angers_fnams_2002,2002-03-08,8.16,4.8,13.64,0.16,12.26,89.19,1.342921115361162
Angers_fnams_2002,2002-03-09,8.56,1.91,14.2,0.18,11.08,83.81,1.5056055577193082
Angers_fnams_2002,2002-03-10,5.52,-0.84,12.73,0.02,14.74,83.44,1.638006499483154
Angers_fnams_2002,2002-03-11,6.01,1.43,10.73,2.98,8.73,92.75,0.9281459825897896
Angers_fnams_2002,2002-03-12,8.85,6.45,12.21,3.29,6.34,96.12,0.8609989927599352
Angers_fnams_2002,2002-03-13,12.48,6.46,19.45,0.16,10.5,85.56,1.9841994198839605
Angers_fnams_2002,2002-03-14,9.74,6.77,14.27,7.83,5.54,87.31,1.3991549084472013
Angers_fnams_2002,2002-03-15,8.8,5.33,13.56,3.08,9.09,90.19,1.3587432627826532
Angers_fnams_2002,2002-03-16,9.37,6.85,13.19,2.5,5.44,91.56,1.1060687935054505
Angers_fnams_2002,2002-03-17,9.98,6.29,14.76,5.42,11.71,85.06,1.7932739680425804
Angers_fnams_2002,2002-03-18,10.98,6.94,13.82,15.53,2.68,93.38,0.6350961272875023
Angers_fnams_2002,2002-03-19,13.55,11.79,16.39,4.68,5.8,88.88,1.6423764276053074
Angers_fnams_2002,2002-03-20,13.26,9.82,17.08,0.39,5.52,88.19,1.5495835455208435
Angers_fnams_2002,2002-03-21,11.62,8.32,16.11,0.65,6.35,91.06,1.3902441250448974
Angers_fnams_2002,2002-03-22,11.18,6.33,16.46,0.18,10.78,87.75,1.5460053355914096
Angers_fnams_2002,2002-03-23,10.02,4.26,15.35,0.07,11.23,84.88,1.6194406869508977
Angers_fnams_2002,2002-03-24,6.19,1.49,12.75,0,17.12,75.44,2.3752333461680095
Angers_fnams_2002,2002-03-25,5.98,2.04,12.28,0,17.77,73.94,2.3380201786740225
Angers_fnams_2002,2002-03-26,6.87,0.44,13.63,0.03,16.97,76.94,2.128955958589474
Angers_fnams_2002,2002-03-27,6.76,1.79,12.47,0.02,15.09,75.5,2.20875984017311
Angers_fnams_2002,2002-03-28,6.69,-0.64,14.69,0,18.61,75.94,2.580043491129746
Angers_fnams_2002,2002-03-29,9.03,2.43,15.69,0,16.51,74.5,2.551998321663624
Angers_fnams_2002,2002-03-30,8.87,1.79,15.23,0.07,17.31,83.88,2.028641295183999
Angers_fnams_2002,2002-03-31,9.51,5.94,14.02,0.11,9.6,84.88,1.4813315462764396
Angers_fnams_2002,2002-04-01,10.4,3,17.38,0.02,14.6,81.56,2.03554777437483
Angers_fnams_2002,2002-04-02,11.55,6.56,17.04,0.01,14.54,82.75,2.263937356115778
Angers_fnams_2002,2002-04-03,9.93,7.33,13.84,0.79,7.78,86.12,1.5415879285608871
Angers_fnams_2002,2002-04-04,11.94,7.21,18.62,0.3,13.36,83.75,2.3797513854235657
Angers_fnams_2002,2002-04-05,10.62,6.87,16.01,0.56,12.27,84,1.897107593138567
Angers_fnams_2002,2002-04-06,9.96,5.19,15.43,0.72,12.42,70.56,2.941135666944131
Angers_fnams_2002,2002-04-07,7.23,4.34,9.85,10.52,4.19,81.19,1.350181099810796
Angers_fnams_2002,2002-04-08,9.05,3.69,15.79,0.03,19.3,73.19,3.1552830318803564
Angers_fnams_2002,2002-04-09,7.85,1.58,14.4,0,20.88,71.94,3.018400012791503
Angers_fnams_2002,2002-04-10,7.98,3.62,13.14,0.27,17.56,69.88,2.984675791249385
Angers_fnams_2002,2002-04-11,7.15,5.12,10.55,2.85,7.99,82.25,1.6944285642619747
Angers_fnams_2002,2002-04-12,8.15,3.32,14.35,0.31,15.56,77.25,2.665226281902083
Angers_fnams_2002,2002-04-13,7.6,3.52,12.51,0.07,10.31,78.12,2.031124114036632
Angers_fnams_2002,2002-04-14,7.01,2.13,11.66,0.35,13.77,79.62,1.8289206943346845
Angers_fnams_2002,2002-04-15,7.83,3.92,12.61,2.42,15.2,81,2.035861759444699
Angers_fnams_2002,2002-04-16,7.92,1.69,14.63,0.09,18.9,79.62,2.383291978088644
Angers_fnams_2002,2002-04-17,8.82,3.51,14.86,0.29,18.85,81.56,2.4674863639324363
Angers_fnams_2002,2002-04-18,8.3,3.43,13.81,0.37,19.07,80.38,2.477046479769443
Angers_fnams_2002,2002-04-19,9.84,4.94,15.47,0.22,17.85,79.19,2.4916431793697393
Angers_fnams_2002,2002-04-20,10.28,5.61,15.94,0.01,17.17,76.19,2.5283973206918184
Angers_fnams_2002,2002-04-21,11.1,3.66,17.35,0,22.16,73.38,3.0203059098637324
Angers_fnams_2002,2002-04-22,13.31,6.8,20.29,0.06,21.91,71.94,3.3171559577053307
Angers_fnams_2002,2002-04-23,13.22,7.23,19.19,0.01,19.46,82.94,2.8398599072711757
Angers_fnams_2002,2002-04-24,15.3,6.93,22.01,0.04,21.32,78.12,3.1772813569129554
Angers_fnams_2002,2002-04-25,14.99,8.92,21.59,0.06,20.14,82.38,3.229298348340061
Angers_fnams_2002,2002-04-26,9.72,5.09,15.44,1.2,9.94,83.75,2.078795011786516
Angers_fnams_2002,2002-04-27,9.28,4.04,14.54,0.05,17.77,76.75,2.68998762801313
Angers_fnams_2002,2002-04-28,11.65,8.23,16.72,2.59,17.47,80.5,3.0645124835056667
Angers_fnams_2002,2002-04-29,10.37,6.85,15.4,0.65,21.58,75,3.4137314430335586
Angers_fnams_2002,2002-04-30,11.61,7.21,16.82,0.89,9.65,82.06,2.3945509996211736
Angers_fnams_2002,2002-05-01,10.54,6.38,14.81,6.21,13.2,82.06,2.1832697653025903
Angers_fnams_2002,2002-05-02,8.8,5.17,13.07,4,16.55,82.94,2.2252047872285368
Angers_fnams_2002,2002-05-03,9.67,4.79,15.37,0.6,20.47,77.94,2.954549838708424
Angers_fnams_2002,2002-05-04,8.84,4.01,13.13,1.2,18.96,81.19,2.368174303993681
Angers_fnams_2002,2002-05-05,8.37,2.62,13.89,0.06,15.36,74.75,2.500294229305335
